,id,country,date,individuals,centroid_lon,centroid_lat,lat_max,lon_max,lan_min,lon_min,source
602,Other European countries_2022-03-09,Other European countries,2022-03-09,258844,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
603,Slovakia_2022-03-09,Slovakia,2022-03-09,165199,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
604,Russian Federation_2022-03-09,Russian Federation,2022-03-09,97098,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
605,Belarus_2022-03-09,Belarus,2022-03-09,765,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
606,Other European countries_2022-03-08,Other European countries,2022-03-08,235745,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
607,Hungary_2022-03-08,Hungary,2022-03-08,214160,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
608,Slovakia_2022-03-08,Slovakia,2022-03-08,153303,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
609,Romania_2022-03-08,Romania,2022-03-08,84671,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
610,Belarus_2022-03-08,Belarus,2022-03-08,592,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
611,Poland_2022-03-08,Poland,2022-03-08,1412503,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
612,Other European countries_2022-03-07,Other European countries,2022-03-07,210239,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
613,Hungary_2022-03-07,Hungary,2022-03-07,191348,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
614,Slovakia_2022-03-07,Slovakia,2022-03-07,140745,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
615,Russian Federation_2022-03-08,Russian Federation,2022-03-08,99300,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
616,Belarus_2022-03-07,Belarus,2022-03-07,453,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
617,Poland_2022-03-06,Poland,2022-03-06,1027603,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
618,Other European countries_2022-03-06,Other European countries,2022-03-06,183688,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
619,Hungary_2022-03-06,Hungary,2022-03-06,180163,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
620,Slovakia_2022-03-06,Slovakia,2022-03-06,128169,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
621,Republic of Moldova_2022-03-06,Republic of Moldova,2022-03-06,82762,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
622,Romania_2022-03-06,Romania,2022-03-06,82062,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
623,Poland_2022-03-05,Poland,2022-03-05,885303,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
624,Hungary_2022-03-05,Hungary,2022-03-05,169053,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
625,Other European countries_2022-03-05,Other European countries,2022-03-05,157056,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
626,Slovakia_2022-03-05,Slovakia,2022-03-05,113967,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
627,Republic of Moldova_2022-03-05,Republic of Moldova,2022-03-05,84067,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
628,Romania_2022-03-05,Romania,2022-03-05,71640,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
629,Poland_2022-03-04,Poland,2022-03-04,756303,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
630,Hungary_2022-03-04,Hungary,2022-03-04,157004,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
631,Other European countries_2022-03-04,Other European countries,2022-03-04,133876,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
632,Slovakia_2022-03-04,Slovakia,2022-03-04,101529,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
633,Romania_2022-03-04,Romania,2022-03-04,63192,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
634,Belarus_2022-03-04,Belarus,2022-03-04,406,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
635,Poland_2022-03-03,Poland,2022-03-03,649903,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
636,Hungary_2022-03-03,Hungary,2022-03-03,144738,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
637,Other European countries_2022-03-03,Other European countries,2022-03-03,110876,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
638,Republic of Moldova_2022-03-03,Republic of Moldova,2022-03-03,103254,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
639,Slovakia_2022-03-03,Slovakia,2022-03-03,90329,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
640,Romania_2022-03-03,Romania,2022-03-03,57192,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
641,Russian Federation_2022-03-03,Russian Federation,2022-03-03,53300,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
642,Belarus_2022-03-03,Belarus,2022-03-03,384,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
643,Belarus_2022-03-02,Belarus,2022-03-02,374,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
644,Poland_2022-03-02,Poland,2022-03-02,547982,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
645,Hungary_2022-03-02,Hungary,2022-03-02,133009,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
646,Republic of Moldova_2022-03-02,Republic of Moldova,2022-03-02,97827,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
647,Other European countries_2022-03-02,Other European countries,2022-03-02,88147,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
648,Slovakia_2022-03-02,Slovakia,2022-03-02,79059,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
649,Romania_2022-03-02,Romania,2022-03-02,51261,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
650,Russian Federation_2022-03-02,Russian Federation,2022-03-02,47800,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
651,Poland_2022-03-01,Poland,2022-03-01,453982,19.4013,52.1224,55.469505777204,26.4013,48.02154911827,12.4013,0
652,Hungary_2022-03-01,Hungary,2022-03-01,116348,19.4131,47.1672,54.1672,26.58888125,43.760060981758,12.4131,0
653,Republic of Moldova_2022-03-01,Republic of Moldova,2022-03-01,79315,28.4646,47.1976,54.1976,35.464600000000004,40.1976,21.4646,0
654,Other European countries_2022-03-01,Other European countries,2022-03-01,69600,12.999541505426,49.284734814307,51.315889718278,19.82825110364,47.368175432564,14.696222532212,0
655,Slovakia_2022-03-01,Slovakia,2022-03-01,67000,19.4864,48.7062,55.7062,26.4864,41.7062,12.4864,0
656,Romania_2022-03-01,Romania,2022-03-01,44540,25.3,45.8667,52.8667,32.3,38.8667,18.3,0
657,Russian Federation_2022-03-01,Russian Federation,2022-03-01,42900,38.1556078125,51.488850139616,59.067055102908,36.958297741264,54.998769388622,31.669526312692,0
658,Belarus_2022-03-01,Belarus,2022-03-01,341,28.0463,53.5384,57.838933546403,33.727940625,48.496893952144,21.0463,0
